,Baseline,wf_current_only_s10_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s10_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s15_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s5_p8_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p12_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p16_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p20_o0_H30_wfstrict_rolling.csv,wf_current_only_s8_p8_o0_H30_wfstrict_rolling.csv
2021-09-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-09-19,-0.019261,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.015504,0.015504,0.007752,0.007752,-0.015504,-0.015504,0.007752,-0.015470
2021-09-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-09-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-09-22,0.083604,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.083604,0.083604,0.041802,0.041802,-0.083604,-0.083604,0.041802,-0.041802
2021-09-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-09-24,-0.051293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.024332,-0.048664,-0.024332,-0.024332,-0.016629,-0.016629,-0.048664,0.016629
2021-09-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-09-26,0.014337,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.007169,0.014337,0.007169,0.007169,0.007169,0.007169,0.014337,-0.007169
2021-09-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-09-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-09-29,0.033191,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.033191,0.016596,-0.016596,0.016596,0.016596,0.016596,0.033191,-0.016596
2021-09-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-01,-0.091451,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.091451,-0.045726,0.045726,-0.045726,0.091451,0.045726,-0.091451,0.045726
2021-10-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-03,-0.076510,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.076510,-0.038255,0.038255,-0.038255,0.076510,0.038255,-0.076510,0.038255
2021-10-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-05,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-06,0.022578,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.022399,0.011199,0.011199,0.011199,-0.022399,-0.011199,0.022399,-0.007948
2021-10-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-08,0.015839,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.029842,0.014921,0.014921,0.014921,-0.029842,-0.014921,0.029842,-0.014659
2021-10-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-10,0.036234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.017966,0.017966,0.017966,0.035932,-0.017966,-0.017966,0.017966,0.017966
2021-10-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-12,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-13,0.003048,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.017892,-0.017892,-0.017892,-0.035785,0.017892,0.017892,-0.017892,-0.017892
2021-10-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-15,0.039240,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.019634,0.019634,0.019634,0.019634,-0.019634,-0.019634,0.019634,0.019634
2021-10-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-17,-0.006138,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003069,-0.003069,-0.003069,-0.003069,0.003069,0.003069,-0.003069,-0.003069
2021-10-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-19,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-20,-0.015919,0.008010,0.008010,-0.004005,0.004005,0.000000,0.000000,0.000000,0.000000,-0.004005,0.000601,-0.004005,-0.004005,0.004005,0.004005,-0.004005,-0.004005
2021-10-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-22,0.031108,-0.017930,-0.017930,0.008965,-0.008965,0.000000,0.000000,0.000000,0.000000,0.008965,-0.002639,0.008965,0.008965,-0.008965,-0.008965,0.008965,0.008965
2021-10-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-24,0.010017,-0.010017,-0.010017,0.005009,-0.005009,0.000000,0.000000,0.000000,0.000000,0.005009,-0.005009,-0.005009,0.005009,-0.005009,-0.005009,0.005009,0.005009
2021-10-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-26,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-27,-0.035786,0.035786,0.035786,-0.017893,0.017893,0.000000,0.000000,0.000000,0.000000,-0.017893,0.017893,0.017893,-0.017893,0.017893,0.017893,-0.017893,-0.017893
2021-10-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-29,-0.071155,0.071155,0.071155,-0.035577,0.035577,0.000000,0.000000,0.000000,0.000000,-0.035577,0.035577,0.035577,-0.035577,0.035577,0.035577,-0.035577,-0.035577
2021-10-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-10-31,-0.053320,0.053320,0.053320,-0.026660,0.026660,0.000000,0.000000,0.000000,0.000000,-0.026660,0.026660,0.026660,-0.026660,0.026660,0.026660,-0.026660,-0.026660
2021-11-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-03,0.009732,-0.008437,-0.008437,0.004218,-0.004218,0.000000,0.000000,0.000000,0.000000,0.004218,0.004218,0.000000,0.004218,-0.004218,-0.004218,0.004218,0.004218
2021-11-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-05,-0.058491,0.040507,0.040507,-0.020254,0.020254,0.000000,0.000000,0.000000,0.000000,-0.020254,-0.020254,0.000000,-0.020254,0.020254,0.020254,-0.020254,-0.020254
2021-11-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-07,-0.018218,0.017461,0.017461,-0.008731,0.008731,0.000000,0.000000,0.000000,0.000000,-0.008731,-0.008731,0.008438,-0.008731,0.008731,0.008731,-0.008731,-0.008731
2021-11-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-10,-0.022541,0.022541,0.022541,-0.011270,0.011270,0.000000,0.000000,0.000000,0.000000,-0.011270,-0.011270,-0.011270,-0.022541,0.011270,0.011270,-0.011270,-0.011270
2021-11-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-12,0.001764,-0.001764,-0.001764,0.000882,-0.000882,0.000000,0.000000,0.000000,0.000000,0.000882,0.000882,0.000882,0.001764,-0.000882,-0.000882,0.000882,0.000882
2021-11-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-14,0.011601,-0.011601,-0.011601,0.005801,-0.005801,0.000000,0.000000,0.000000,0.000000,0.005801,0.005801,0.005801,0.011601,-0.005801,-0.005801,0.005801,0.005801
2021-11-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-17,0.001329,-0.001329,-0.001329,0.000664,-0.000664,0.000000,0.000000,0.000000,0.000000,0.000664,0.000664,0.000664,0.001329,-0.000664,-0.000664,0.000664,0.000664
2021-11-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-19,0.013107,-0.013107,-0.006553,0.006553,-0.006553,0.000000,0.000000,0.000000,0.000000,0.006553,0.006553,0.006553,0.006553,-0.006553,-0.006553,0.006553,0.006553
2021-11-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-21,0.072363,-0.072363,-0.036182,0.036182,-0.036182,0.000000,0.000000,0.000000,0.000000,0.036182,0.036182,0.036182,0.036182,-0.036182,-0.036182,0.036182,0.036182
2021-11-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-24,-0.084325,0.084325,0.042162,-0.042162,0.042162,0.000000,0.000000,0.000000,0.000000,-0.042162,-0.042162,-0.042162,-0.042162,0.042162,0.042162,-0.042162,-0.042162
2021-11-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-26,0.019403,-0.019403,-0.009701,0.009701,-0.009701,0.000000,0.000000,0.000000,0.000000,0.009701,0.009701,0.009701,0.009701,-0.009701,-0.009701,0.019403,0.009701
2021-11-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-28,-0.006561,0.006561,0.003280,-0.003280,0.003280,0.000000,0.000000,0.000000,0.000000,-0.003280,-0.003280,-0.003280,-0.003280,0.003280,0.003280,-0.006561,-0.003280
2021-11-29,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-11-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-01,-0.040416,0.040416,0.020208,-0.020208,0.020208,0.000000,0.000000,0.000000,0.000000,-0.020208,-0.020208,-0.020208,-0.020208,0.020208,0.020208,-0.040416,-0.020208
2021-12-02,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-03,-0.038782,0.038782,0.019391,-0.019391,0.019391,0.000000,0.000000,0.000000,0.000000,-0.019391,-0.019391,-0.019391,-0.019391,0.019391,0.019391,-0.038782,-0.019391
2021-12-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-05,0.011621,-0.011621,-0.005811,0.005811,-0.005811,0.000000,0.000000,0.000000,0.000000,0.005811,0.005811,0.005811,0.005811,-0.005811,-0.005811,0.011621,0.005811
2021-12-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-07,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-08,0.008719,-0.008719,-0.004359,0.004359,-0.004359,0.000000,0.000000,0.000000,0.000000,0.004359,0.004359,-0.004359,0.004359,-0.004359,-0.004359,0.008719,0.004359
2021-12-09,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-10,0.004925,-0.004925,-0.002462,0.002462,-0.002462,0.000000,0.000000,0.000000,0.000000,0.002462,0.002462,-0.002189,0.002462,-0.002462,-0.002462,0.004925,0.002462
2021-12-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-12,0.040250,-0.040250,-0.020125,0.020125,-0.020125,0.000000,0.000000,0.000000,0.000000,0.020125,0.020125,-0.020125,0.020125,-0.020125,-0.020125,-0.020125,0.020125
2021-12-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-14,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-15,0.045863,-0.045863,-0.022932,0.022932,-0.022932,0.000000,0.000000,0.000000,0.000000,0.022932,0.022932,-0.022932,0.022932,-0.022932,-0.022932,-0.022932,0.022932
2021-12-16,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-17,0.015023,-0.015023,-0.007511,0.007511,-0.007511,0.000000,0.000000,0.000000,0.000000,0.007511,0.007511,-0.005634,0.007511,-0.007511,-0.007511,-0.005634,0.007511
2021-12-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-19,-0.006215,0.006215,0.006215,-0.003107,0.006215,0.000000,0.000000,0.000000,0.000000,-0.003107,-0.003107,-0.003107,-0.003107,0.003107,0.003107,0.003107,-0.003107
2021-12-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-21,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-22,0.017510,-0.017510,-0.017510,0.008755,-0.017510,0.000000,0.000000,0.000000,0.000000,0.008755,0.008755,0.008755,0.008755,0.008755,0.008755,-0.008755,0.008755
2021-12-23,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-24,-0.003197,0.003197,0.003197,-0.001599,0.003197,0.000000,0.000000,0.000000,0.000000,-0.001599,-0.001599,-0.001599,-0.001599,-0.001599,-0.001599,0.001599,-0.001599
2021-12-25,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-26,-0.011802,0.011802,0.011802,-0.005901,0.011802,0.000000,0.000000,0.000000,0.000000,-0.005901,-0.005901,-0.005901,-0.005901,-0.005901,-0.005901,0.005901,-0.005901
2021-12-27,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-28,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-29,-0.006677,0.003338,-0.003338,-0.003338,0.006677,0.000000,0.000000,0.000000,0.000000,-0.003338,-0.003338,-0.003338,0.003338,-0.003338,0.003338,0.003338,-0.003338
2021-12-30,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2021-12-31,-0.017463,0.008732,-0.008732,-0.008732,0.017463,0.000000,0.000000,0.000000,0.000000,-0.008732,-0.008732,-0.008732,0.008732,-0.008732,0.008732,0.008732,-0.008732
2022-01-01,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-02,0.000868,-0.000434,0.000434,0.000434,-0.000868,0.000000,0.000000,0.000000,0.000000,-0.000434,0.000434,-0.000434,-0.000434,0.000434,-0.000434,-0.000434,0.000434
2022-01-03,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-04,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-05,0.018205,-0.009103,0.011378,0.009103,-0.018205,0.000000,0.000000,0.000000,0.000000,-0.011378,0.009103,-0.011378,-0.011378,0.011378,0.011378,-0.011378,0.009103
2022-01-06,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-07,-0.025643,0.015849,-0.031460,-0.015849,-0.031460,0.000000,0.000000,0.000000,0.000000,-0.015849,0.031460,0.031460,-0.015849,-0.031460,-0.031460,0.031460,-0.015849
2022-01-08,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-09,0.039625,-0.012628,0.016333,0.012628,0.016333,0.000000,0.000000,0.000000,0.000000,0.012628,-0.016333,-0.016333,0.012628,0.016333,0.016333,-0.016333,0.012628
2022-01-10,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-11,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-12,0.016252,-0.008004,0.000000,0.008004,0.000000,0.000000,0.000000,0.000000,0.000000,0.008004,0.000000,0.008004,0.008004,0.000000,0.000000,0.000000,0.008004
2022-01-13,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-14,-0.002581,0.001849,-0.004012,-0.001849,-0.004012,0.000000,0.000000,0.000000,0.000000,-0.001849,0.004012,-0.001849,-0.001849,0.001849,-0.004012,0.004012,-0.001849
2022-01-15,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-16,0.058587,-0.029294,0.029294,0.029294,0.029294,0.000000,0.000000,0.000000,0.000000,0.029294,-0.029294,0.029294,0.029294,-0.029294,0.029294,-0.029294,0.029294
2022-01-17,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-18,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-19,-0.011335,0.005668,0.005668,-0.005668,0.011335,0.000000,0.000000,0.000000,0.000000,-0.005668,-0.005668,-0.005668,0.001264,0.005668,-0.001264,0.001264,-0.005668
2022-01-20,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-21,0.007780,-0.001827,-0.001827,0.001827,-0.003654,0.000000,0.000000,0.000000,0.000000,0.001827,0.001827,0.001827,-0.014694,-0.001827,0.014694,-0.014694,0.001827
2022-01-22,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2022-01-23,0.092847,-0.027571,-0.027571,0.027571,-0.055142,0.000000,0.000000,0.000000,0.000000,0.027571,0.027571,0.027571,0.027571,-0.027571,0.000000,0.000000,0.027571
